ID,age,education,gender,hours-per-week
3902,49,12,0,45
3903,39,13,0,45
3904,59,10,0,60
3905,54,16,0,50
3906,42,14,0,40
3907,25,9,1,40
3908,53,9,1,38
3909,27,10,1,40
3910,34,6,1,40
3911,18,8,0,25
3912,40,12,0,50
3913,22,10,1,28
3914,31,9,0,40
3915,47,13,0,40
3916,43,9,0,40
3917,25,2,1,40
3918,24,13,1,40
3919,36,12,0,48
3920,19,9,0,40
3921,38,10,0,50
3922,17,6,0,14
3923,35,9,0,40
3924,53,12,0,40
3925,48,9,0,40
3926,67,13,1,40
3927,42,15,1,40
3928,51,9,0,40
3929,30,10,1,40
3930,38,11,0,40
3931,35,13,0,45
3932,64,14,0,50
3933,69,4,0,20
3934,52,6,0,41
3935,17,6,0,40
3936,36,9,0,50
3937,20,10,0,10
3938,27,10,0,45
3939,39,10,1,45
3940,57,13,0,37
3941,46,13,0,30
3942,36,10,0,40
3943,22,2,0,40
3944,34,10,0,38
3945,20,10,1,40
3946,56,9,1,40
3947,35,9,0,40
3948,39,13,0,45
3949,27,13,0,50
3950,35,8,1,40
3951,24,11,0,40
3952,41,10,1,37
3953,49,10,0,40
3954,45,10,1,50
3955,52,13,1,42
3956,34,7,0,40
3957,18,7,0,12
3958,67,14,0,99
3959,37,15,0,40
3960,24,9,0,60
3961,31,13,0,40
3962,17,8,0,20
3963,24,9,0,40
3964,60,13,0,50
3965,53,9,0,40
3966,29,9,0,40
3967,28,3,0,40
3968,27,9,0,45
3969,39,13,1,60
3970,26,14,0,38
3971,33,16,0,60
3972,47,13,0,60
3973,90,10,0,40
3974,21,10,1,50
3975,20,8,1,35
3976,62,9,1,48
3977,43,12,0,50
3978,50,10,0,40
3979,30,7,0,49
3980,42,13,0,48
3981,51,13,0,50
3982,40,14,0,50
3983,47,9,0,40
3984,61,9,0,32
3985,21,12,1,8
3986,70,9,1,20
3987,30,9,0,60
3988,38,10,0,40
3989,30,11,0,60
3990,50,9,0,40
3991,39,9,0,40
3992,44,10,0,50
3993,52,9,1,48
3994,21,9,1,55
3995,27,9,1,40
3996,38,10,1,58
3997,36,13,0,35
3998,25,12,0,45
3999,47,13,0,36
4000,40,13,0,50
4001,22,13,1,40
4002,28,9,1,37
4003,40,9,1,40
4004,69,9,0,36
4005,36,10,0,50
4006,30,3,0,40
4007,48,11,1,40
4008,31,9,1,40
4009,36,6,0,60
4010,55,10,0,35
4011,33,10,1,40
4012,50,13,0,50
4013,40,13,1,45
4014,36,14,0,50
4015,64,10,1,40
4016,22,10,0,10
4017,34,10,0,40
4018,46,4,1,45
4019,35,9,0,40
4020,48,13,1,25
4021,30,13,1,55
4022,19,10,1,20
4023,35,13,0,45
4024,30,16,0,60
4025,49,13,0,40
4026,33,6,1,36
4027,44,10,0,50
4028,54,10,0,40
4029,58,9,0,40
4030,35,10,0,40
4031,74,9,1,25
4032,48,11,0,40
4033,32,11,1,40
4034,27,3,0,60
4035,51,13,0,40
4036,22,11,0,60
4037,31,9,0,40
4038,38,11,1,39
4039,29,9,0,40
4040,35,4,0,40
4041,49,9,0,48
4042,51,9,0,40
4043,57,10,1,40
4044,60,3,0,40
4045,38,9,0,35
4046,54,16,0,46
4047,25,10,0,50
4048,45,10,0,40
4049,47,9,0,75
4050,29,9,0,40
4051,18,7,0,30
4052,20,10,0,40
4053,29,10,0,40
4054,56,9,0,30
4055,55,14,0,60
4056,35,10,1,40
4057,43,9,0,40
4058,23,10,0,40
4059,36,9,1,40
4060,33,10,0,50
4061,43,9,0,42
4062,29,9,0,40
4063,22,10,1,25
4064,56,10,0,60
4065,25,13,1,15
4066,52,12,0,40
4067,47,9,0,45
4068,22,10,0,35
4069,37,12,0,55
4070,41,14,0,45
4071,42,10,0,40
4072,42,3,0,40
4073,52,13,1,40
4074,32,9,0,55
4075,17,8,0,7
4076,19,6,1,40
4077,21,10,0,40
4078,50,4,0,40
4079,42,9,1,40
4080,30,11,0,40
4081,44,10,1,35
4082,29,9,0,40
4083,19,9,0,30
4084,45,9,0,40
4085,36,10,1,40
4086,49,9,0,50
4087,51,9,1,40
4088,43,9,0,45
4089,23,9,0,25
4090,42,13,0,45
4091,43,10,0,50
4092,53,10,1,34
4093,54,13,0,40
4094,48,9,1,84
4095,51,10,1,40
4096,62,9,1,38
4097,20,9,0,40
4098,52,13,0,45
4099,55,11,0,50
4100,47,14,1,20
4101,29,9,0,40
4102,27,14,0,40
4103,37,11,0,40
4104,27,9,0,40
4105,27,9,0,40
4106,41,9,0,40
4107,37,10,0,40
4108,42,9,0,50
4109,24,9,1,40
4110,35,10,0,45
4111,19,9,0,40
4112,42,14,0,45
4113,27,9,1,40
4114,30,7,0,40
4115,34,10,0,40
4116,39,9,1,40
4117,36,14,0,15
4118,20,9,0,40
4119,21,10,0,40
4120,38,9,1,70
4121,25,9,1,50
4122,42,9,0,40
4123,44,10,0,50
4124,18,9,0,20
4125,21,10,0,10
4126,24,13,0,43
4127,49,15,0,60
4128,61,9,0,40
4129,26,11,0,40
4130,23,9,0,40
4131,36,11,0,60
4132,38,11,0,48
4133,35,10,1,25
4134,25,13,1,20
4135,67,9,1,10
4136,17,6,1,20
4137,56,13,0,40
4138,34,10,0,40
4139,52,9,0,44
4140,51,9,0,40
4141,26,13,0,40
4142,20,10,0,40
4143,35,9,0,40
4144,30,13,0,40
4145,28,10,0,40
4146,58,14,1,15
4147,46,14,1,50
4148,46,10,0,40
4149,19,9,0,30
4150,31,12,0,40
4151,21,10,1,35
4152,48,14,1,80
4153,32,14,1,45
4154,39,9,0,40
4155,47,9,0,40
4156,59,14,1,35
4157,26,13,0,24
4158,61,10,0,40
4159,36,13,0,45
4160,39,11,0,40
4161,42,9,1,40
4162,41,9,0,40
4163,29,9,0,40
4164,43,12,0,40
4165,20,9,0,40
4166,57,14,0,45
4167,46,6,0,40
4168,33,9,0,40
4169,48,7,1,30
4170,29,11,0,40
4171,22,9,1,40
4172,43,10,0,40
4173,37,10,0,40
4174,26,9,0,70
4175,28,11,0,70
4176,23,13,1,40
4177,34,10,0,72
4178,42,10,0,45
4179,35,10,0,40
4180,31,13,0,40
4181,44,13,0,40
4182,49,10,0,60
4183,29,9,0,40
4184,55,6,0,45
4185,20,10,0,40
4186,40,16,0,50
4187,24,13,1,40
4188,56,4,0,40
4189,33,11,1,50
4190,59,9,1,40
4191,38,13,1,45
4192,44,14,0,42
4193,29,13,0,50
4194,52,9,0,40
4195,43,9,0,60
4196,29,9,0,40
4197,17,6,0,40
4198,42,2,0,60
4199,29,10,0,45
4200,21,9,0,40
4201,21,9,0,40
4202,37,9,0,35
4203,31,9,0,50
4204,36,9,0,40
4205,50,11,0,50
4206,38,10,0,60
4207,51,14,0,55
4208,32,13,0,40
4209,31,9,0,44
4210,45,10,1,40
4211,39,13,0,40
4212,67,10,0,40
4213,46,7,0,40
4214,46,9,0,40
4215,40,14,0,40
4216,44,4,0,48
4217,41,16,0,50
4218,65,7,0,40
4219,65,9,1,10
4220,36,13,1,20
4221,55,10,0,50
4222,71,10,0,40
4223,47,10,1,40
4224,38,10,0,40
4225,22,13,0,55
4226,43,14,1,40
4227,37,13,0,50
4228,25,7,1,32
4229,31,9,1,45
4230,31,9,1,40
4231,35,9,1,40
4232,51,6,0,40
4233,25,10,1,43
4234,30,10,0,60
4235,37,13,0,50
4236,42,9,1,40
4237,35,14,0,45
4238,37,13,0,40
4239,47,9,0,40
4240,37,9,1,55
4241,33,11,0,55
4242,30,9,0,45
4243,35,16,0,40
4244,40,13,0,40
4245,64,9,1,21
4246,37,11,1,43
4247,17,7,0,12
4248,23,9,0,50
4249,32,9,0,54
4250,46,14,1,35
4251,32,10,0,40
4252,30,13,0,30
4253,50,14,0,80
4254,64,16,0,50
4255,37,12,0,25
4256,21,9,0,40
4257,28,8,0,40
4258,55,14,0,60
4259,40,15,0,60
4260,43,13,0,40
4261,35,9,0,62
4262,55,14,0,40
4263,31,5,0,40
4264,64,4,0,20
4265,29,13,0,42
4266,37,7,0,25
4267,60,10,1,48
4268,41,9,1,60
4269,47,13,1,45
4270,63,9,1,38
4271,44,7,0,40
4272,39,14,0,40
4273,33,9,1,40
4274,19,9,0,30
4275,31,13,0,60
4276,51,13,0,40
4277,29,9,1,40
4278,39,9,0,42
4279,18,7,0,7
4280,43,10,0,38
4281,28,11,0,40
4282,44,4,1,38
4283,28,9,0,40
4284,43,13,1,60
4285,26,10,0,40
4286,28,13,1,43
4287,45,10,0,55
4288,40,9,1,46
4289,54,6,0,36
4290,29,9,1,40
4291,45,9,1,35
4292,53,9,0,40
4293,56,9,0,40
4294,37,13,1,40
4295,60,4,0,40
4296,60,14,1,50
4297,34,13,0,50
4298,35,13,0,40
4299,58,11,0,56
4300,43,7,1,25
4301,33,9,0,40
4302,45,13,0,40
4303,21,9,1,30
4304,25,9,0,40
4305,42,6,0,40
4306,41,13,0,55
4307,43,11,0,40
4308,40,13,0,65
4309,37,14,1,40
4310,32,9,0,55
4311,47,9,1,45
4312,47,9,0,44
4313,18,10,1,25
4314,37,9,1,40
4315,46,13,0,25
4316,19,10,1,20
4317,22,10,1,40
4318,20,9,0,40
4319,56,6,1,40
4320,51,9,0,50
4321,32,11,1,40
4322,32,9,0,40
4323,65,13,0,15
4324,51,15,0,40
4325,48,10,1,45
4326,29,4,0,72
4327,40,10,0,40
4328,54,10,0,48
4329,52,13,0,25
4330,60,13,0,40
4331,28,13,0,60
4332,18,9,0,40
4333,26,13,1,40
4334,46,12,0,49
4335,23,10,1,25
4336,50,9,0,40
4337,43,11,0,40
4338,42,9,1,45
4339,23,11,1,30
4340,23,3,0,35
4341,45,9,1,40
4342,54,9,0,55
4343,37,12,0,45
4344,46,10,1,60
4345,45,10,0,40
4346,36,9,0,50
4347,53,13,0,44
4348,65,11,0,25
4349,27,3,0,40
4350,33,7,0,50
4351,40,4,0,40
4352,49,11,0,45
4353,57,9,1,26
4354,31,10,0,50
4355,24,16,1,99
4356,22,12,0,36
4357,46,10,0,40
4358,29,2,0,20
4359,27,15,0,42
4360,42,10,1,38
4361,19,10,0,24
4362,42,15,0,35
4363,35,10,0,40
4364,72,11,1,30
4365,62,9,1,30
4366,48,10,0,40
4367,23,10,1,16
4368,34,9,0,70
4369,65,10,1,40
4370,65,13,0,34
4371,27,10,0,40
4372,55,13,0,55
4373,39,9,1,40
4374,20,9,0,20
4375,33,10,1,50
4376,28,10,1,15
4377,40,13,0,40
4378,62,10,1,40
4379,49,13,0,40
4380,39,13,0,50
4381,32,9,0,40
4382,22,10,0,28
4383,62,9,0,40
4384,29,10,0,35
4385,38,9,1,40
4386,33,9,0,50
4387,30,9,1,24
4388,32,9,0,40
4389,28,6,1,40
4390,38,10,0,40
4391,36,13,0,40
4392,22,5,0,40
4393,41,3,0,35
4394,41,14,0,65
4395,61,10,0,20
4396,36,12,0,50
4397,51,10,1,40
4398,46,9,0,56
4399,41,9,0,60
4400,23,9,1,20
4401,64,9,0,45
4402,36,11,0,48
4403,46,11,1,30
4404,44,12,1,56
4405,41,10,0,50
4406,28,9,0,35
4407,34,9,1,40
4408,31,13,1,40
4409,61,10,0,40
4410,58,10,0,50
4411,56,9,0,40
4412,23,10,0,40
4413,36,13,0,48
4414,24,8,1,38
4415,62,9,0,40
4416,39,5,0,25
4417,41,10,0,40
4418,35,13,1,32
4419,29,9,0,45
4420,44,10,1,50
4421,38,9,1,38
4422,24,13,0,10
4423,22,13,0,20
4424,33,9,0,40
4425,38,9,0,40
4426,64,7,1,35
4427,19,10,0,40
4428,43,10,0,40
4429,46,9,0,45
4430,44,11,0,40
4431,48,13,0,38
4432,40,15,1,50
4433,64,2,1,12
4434,40,9,0,84
4435,37,9,0,70
4436,27,13,1,40
4437,46,9,0,40
4438,69,9,0,16
4439,48,9,0,50
4440,37,13,0,40
4441,46,10,1,40
4442,40,15,1,50
4443,35,13,0,45
4444,34,9,0,60
4445,59,7,0,40
4446,29,9,1,40
4447,29,10,1,40
4448,36,9,0,55
4449,51,11,0,38
4450,48,11,0,40
4451,60,15,0,80
4452,41,10,0,40
4453,19,10,1,25
4454,58,6,0,50
4455,65,10,1,45
4456,65,1,0,30
4457,38,9,0,40
4458,36,13,1,45
4459,20,10,0,25
4460,47,9,1,35
4461,47,14,0,50
4462,54,10,0,40
4463,38,12,0,50
4464,48,10,1,32
4465,54,6,1,43
4466,29,9,1,40
4467,39,13,0,45
4468,79,12,1,2
4469,32,11,0,40
4470,29,9,0,35
4471,58,2,0,40
4472,49,10,1,40
4473,51,14,0,35
4474,45,10,0,52
4475,32,13,1,2
4476,34,11,1,40
4477,50,13,1,45
4478,18,10,1,21
4479,29,9,1,40
4480,50,13,0,40
4481,42,10,0,40
4482,20,6,0,40
4483,55,7,1,20
4484,44,15,0,50
4485,49,9,1,40
4486,46,10,1,40
4487,21,9,1,25
4488,40,9,0,50
4489,26,15,0,20
4490,63,15,0,30
4491,66,13,0,40
4492,20,10,0,40
4493,34,9,0,80
4494,35,10,0,30
4495,26,9,0,40
4496,53,14,1,40
4497,49,8,0,35
4498,82,9,0,40
4499,28,9,0,50
4500,40,14,0,70
4501,30,10,0,40
4502,21,10,0,40
4503,37,9,0,40
4504,28,9,0,40
4505,44,13,0,40
4506,56,4,1,20
4507,28,10,1,40
4508,49,15,0,85
4509,18,9,1,20
4510,35,13,0,50
4511,72,11,1,25
4512,17,7,0,12
4513,27,9,0,50
4514,49,13,0,40
4515,53,10,0,40
4516,63,14,1,40
4517,62,9,1,18
4518,18,9,0,25
4519,46,5,1,50
4520,49,5,0,40
4521,54,10,0,40
4522,47,9,0,40
4523,33,13,0,55
4524,17,6,0,15
4525,65,9,1,36
4526,17,7,1,12
4527,52,10,1,38
4528,28,9,0,40
4529,28,13,0,50
4530,32,11,0,40
4531,63,7,0,30
4532,66,10,0,40
4533,43,13,1,40
4534,31,13,0,40
4535,20,10,0,40
4536,45,14,1,45
4537,18,4,1,40
4538,24,10,0,72
4539,41,9,1,40
4540,45,13,0,60
4541,42,6,0,40
4542,47,11,1,40
4543,54,14,0,40
4544,60,11,0,20
4545,34,9,0,40
4546,71,15,0,12
4547,61,13,0,50
4548,44,9,0,40
4549,40,15,1,40
4550,39,10,0,12
4551,50,13,1,40
4552,20,10,1,20
4553,38,10,0,50
4554,68,10,0,40
4555,38,13,0,40
4556,37,10,0,40
4557,52,9,1,40
4558,24,14,1,40
4559,63,13,0,40
4560,48,11,0,40
4561,52,13,0,60
4562,43,14,1,40
4563,44,9,0,40
4564,33,4,0,40
4565,31,13,1,40
4566,37,9,1,35
4567,55,7,1,40
4568,36,9,0,40
4569,40,10,0,60
4570,51,9,0,60
4571,36,13,1,50
4572,39,9,1,40
4573,50,13,0,55
4574,60,10,0,42
4575,54,6,0,40
4576,19,10,0,10
4577,34,13,0,65
4578,33,10,1,40
4579,24,13,0,30
4580,45,9,0,4
4581,57,15,0,50
4582,23,12,1,20
4583,45,10,1,45
4584,42,11,0,48
4585,39,9,0,30
4586,47,9,0,25
4587,22,9,0,55
4588,42,14,0,55
4589,22,10,1,40
4590,65,9,1,40
4591,32,7,1,40
4592,48,9,1,40
4593,23,12,1,40
4594,49,13,0,40
4595,23,9,1,40
4596,41,13,0,45
4597,73,9,1,36
4598,39,3,1,30
4599,42,9,0,15
4600,47,13,0,50
4601,28,11,1,45
4602,41,11,0,12
4603,39,11,0,49
4604,38,9,0,40
4605,32,9,1,40
4606,48,10,0,40
4607,40,10,0,40
4608,31,9,1,35
4609,45,9,0,40
4610,36,13,0,50
4611,56,10,0,50
4612,21,13,0,20
4613,28,12,0,40
4614,37,9,0,65
4615,46,9,0,40
4616,50,10,0,40
4617,41,9,0,40
4618,40,9,1,30
4619,46,9,1,40
4620,44,13,0,40
4621,20,9,0,40
4622,17,7,1,30
4623,52,11,0,40
4624,65,6,0,40
4625,43,14,0,35
4626,18,6,1,15
4627,41,13,0,40
4628,32,11,0,50
4629,30,10,0,40
4630,26,11,1,35
4631,51,9,0,40
4632,36,9,0,40
4633,36,9,0,45
4634,20,7,1,40
4635,62,13,0,4
4636,40,10,0,50
4637,33,10,1,35
4638,36,13,0,20
4639,21,10,0,30
4640,49,10,1,30
4641,28,10,0,40
4642,64,9,0,35
4643,20,10,1,20
4644,37,9,0,40
4645,32,5,1,23
4646,26,9,0,40
4647,25,9,1,40
4648,73,7,0,8
4649,59,9,1,38
4650,24,13,1,35
4651,32,13,0,45
4652,40,10,0,50
4653,31,9,0,43
4654,35,14,0,60
4655,23,13,0,40
4656,28,13,0,55
4657,36,13,1,32
4658,20,9,1,32
4659,38,13,0,70
4660,25,9,0,45
4661,48,10,0,40
4662,57,9,1,36
4663,37,9,0,40
4664,64,4,0,40
4665,42,10,1,40
4666,36,4,0,45
4667,22,12,0,45
4668,36,9,0,45
4669,38,9,1,20
4670,34,14,0,50
4671,43,13,0,50
4672,20,9,1,35
4673,34,9,0,40
4674,42,10,1,40
4675,30,11,0,40
4676,56,9,0,40
4677,59,15,0,50
4678,35,10,0,60
4679,25,11,0,40
4680,60,9,0,40
4681,20,10,0,16
4682,24,13,0,40
4683,44,14,1,55
4684,45,12,0,40
4685,32,10,0,40
4686,23,13,1,20
4687,42,14,0,40
4688,50,9,0,40
4689,28,10,1,40
4690,69,9,0,48
4691,32,10,0,46
4692,36,9,0,50
4693,23,13,0,25
4694,41,12,0,40
4695,42,14,0,40
4696,68,15,1,16
4697,54,10,1,50
4698,44,9,0,70
4699,40,9,1,40
4700,46,13,0,40
4701,39,11,0,60
4702,34,9,0,40
4703,23,10,0,32
4704,47,14,1,38
4705,42,10,0,40
4706,84,11,1,14
4707,41,13,0,40
4708,31,5,1,40
4709,32,10,0,40
4710,38,9,0,40
4711,54,9,0,45
4712,36,14,0,40
4713,42,13,0,40
4714,46,9,0,44
4715,48,16,1,60
4716,30,10,0,40
4717,46,10,0,40
4718,52,8,0,45
4719,50,10,1,15
4720,45,9,0,35
4721,47,10,1,60
4722,45,10,1,32
4723,52,13,0,40
4724,47,10,0,80
4725,35,10,1,40
4726,44,9,1,40
4727,51,14,0,42
4728,24,9,1,25
4729,33,13,1,45
4730,36,13,1,45
4731,41,15,0,80
4732,46,9,0,70
4733,37,9,0,50
4734,31,13,1,43
4735,26,11,0,40
4736,30,11,1,46
4737,42,9,0,40
4738,52,9,0,40
4739,65,9,0,40
4740,56,14,1,40
4741,30,10,1,30
4742,36,7,0,40
4743,34,13,0,27
4744,33,13,0,45
4745,43,14,1,40
4746,55,6,0,40
4747,37,9,0,40
4748,36,9,0,57
4749,21,9,0,35
4750,45,9,1,40
4751,31,10,1,40
4752,23,11,0,40
4753,23,10,0,22
4754,31,8,0,32
4755,59,14,0,50
4756,53,13,0,40
4757,39,14,1,43
4758,29,13,1,60
4759,34,10,0,40
4760,25,9,1,40
4761,34,10,1,38
4762,33,13,0,50
4763,55,10,0,40
4764,39,13,0,55
4765,45,15,0,50
4766,28,9,0,40
4767,38,10,1,40
4768,36,14,1,40
4769,46,13,0,44
4770,22,7,0,65
4771,24,13,1,50
4772,25,7,1,40
4773,17,7,1,20
4774,58,3,1,40
4775,44,13,0,40
4776,37,10,1,45
4777,55,9,1,40
4778,41,10,0,50
4779,37,10,0,40
4780,36,9,1,47
4781,23,9,0,40
4782,30,9,0,40
4783,37,10,1,30
4784,38,13,0,45
4785,37,10,0,50
4786,32,9,1,30
4787,19,10,1,25
4788,28,13,0,60
4789,54,13,1,40
4790,47,13,0,45
4791,34,10,0,40
4792,41,14,1,35
4793,49,9,0,40
4794,39,13,1,50
4795,31,13,0,45
4796,31,13,0,40
4797,47,7,0,40
4798,52,10,0,55
4799,38,13,0,40
4800,37,9,0,40
4801,53,9,1,40
4802,46,12,1,40
4803,23,13,1,40
4804,35,13,0,40
4805,50,13,0,38
4806,32,16,0,65
4807,39,13,0,40
4808,38,9,1,20
4809,44,10,0,40
4810,44,10,0,55
4811,42,14,0,40
4812,47,13,0,50
4813,41,9,0,40
4814,23,9,1,40
4815,34,7,0,30
4816,47,9,1,30
4817,50,11,0,84
4818,38,9,0,40
4819,49,11,1,38
4820,45,10,1,45
4821,40,13,0,40
4822,32,13,0,40
4823,65,13,0,40
4824,23,13,1,40
4825,45,13,0,50
4826,47,13,0,60
4827,33,9,0,55
4828,27,9,1,40
4829,44,9,0,30
4830,44,13,0,40
4831,43,9,1,40
4832,26,9,0,40
4833,20,10,0,40
4834,17,6,1,12
4835,23,9,1,30
4836,62,9,0,40
4837,31,2,1,25
4838,40,9,0,40
4839,31,13,0,40
4840,55,13,1,40
4841,18,9,0,30
4842,33,11,0,40
4843,51,8,0,50
4844,28,13,0,65
4845,69,3,0,40
4846,26,10,0,40
4847,45,14,0,40
4848,45,13,1,70
4849,39,13,0,50
4850,45,9,0,40
4851,25,13,1,40
4852,46,9,0,40
4853,59,12,0,20
4854,17,6,0,20
4855,19,10,0,15
4856,38,13,1,56
4857,35,10,1,30
4858,17,6,0,8
4859,31,7,0,25
4860,52,6,0,45
4861,31,9,0,40
4862,36,9,0,40
4863,53,10,1,38
4864,21,9,0,40
4865,54,14,0,50
4866,35,9,0,60
4867,53,13,0,50
4868,38,10,0,40
4869,53,10,0,72
4870,24,13,0,40
4871,38,8,0,40
4872,49,11,1,45
4873,29,10,0,40
4874,43,13,0,84
4875,28,10,0,50
4876,30,14,0,45
4877,41,13,1,40
4878,55,9,0,40
4879,42,9,0,43
4880,35,13,0,50
4881,64,7,0,40
4882,29,11,0,40
4883,40,12,0,40
4884,58,13,1,40
4885,34,15,1,40
4886,21,10,1,40
4887,48,4,0,55
4888,34,9,1,45
4889,17,7,0,40
4890,31,9,0,40
4891,51,9,0,40
4892,20,10,0,25
4893,38,13,0,40
4894,36,9,1,40
4895,57,9,0,38
4896,20,9,0,12
4897,42,9,0,45
4898,46,10,0,40
4899,43,9,0,45
4900,48,13,0,50
4901,43,13,0,45
4902,45,3,0,40
4903,57,9,0,40
4904,23,13,0,55
4905,28,12,0,40
4906,21,5,0,40
4907,48,9,0,38
4908,43,9,0,40
4909,69,9,1,20
4910,31,10,0,40
4911,25,10,0,40
4912,39,7,0,40
4913,46,13,1,8
4914,30,14,0,60
4915,26,9,1,16
4916,47,10,0,60
4917,38,11,0,50
4918,28,7,0,60
4919,44,15,0,50
4920,49,9,0,40
4921,49,8,1,40
4922,56,14,0,66
4923,42,9,0,50
4924,17,7,1,12
4925,25,13,1,38
4926,29,13,0,20
4927,52,13,0,45
4928,30,9,0,52
4929,23,9,0,40
4930,32,13,0,45
4931,42,10,0,40
4932,53,9,0,30
4933,42,12,0,42
4934,62,10,0,25
4935,21,6,0,40
4936,57,14,0,40
4937,17,8,0,20
4938,32,9,1,40
4939,48,9,1,40
4940,45,13,0,40
4941,53,9,1,58
4942,29,11,0,40
4943,42,10,0,40
4944,50,13,0,40
4945,30,10,0,40
4946,37,6,1,40
4947,41,16,0,50
4948,23,10,1,40
4949,43,9,1,42
4950,20,9,1,40
4951,58,13,0,40
4952,24,8,0,40
4953,28,10,0,55
4954,41,10,0,50
4955,31,10,0,50
4956,28,13,1,45
4957,32,1,1,40
4958,58,14,0,35
4959,18,7,1,20
4960,45,9,1,60
4961,57,10,0,60
4962,40,11,1,40
4963,31,9,0,65
4964,24,11,0,5
4965,33,9,1,35
4966,43,10,0,40
4967,50,7,0,40
4968,45,13,0,40
4969,50,9,0,40
4970,52,11,1,40
4971,46,9,0,40
4972,28,13,0,40
4973,51,13,1,40
4974,22,9,1,35
4975,33,9,1,35
4976,20,9,1,40
4977,37,11,0,55
4978,17,7,1,9
4979,22,10,0,40
4980,21,10,1,15
4981,72,9,1,40
4982,22,10,1,18
4983,28,9,1,40
4984,35,10,0,60
4985,64,9,0,16
4986,44,12,0,45
4987,52,4,1,40
4988,34,13,1,45
4989,60,9,1,38
4990,46,14,0,50
4991,21,10,0,40
4992,28,12,0,45
4993,34,10,1,40
4994,34,9,0,40
4995,28,9,0,30
4996,25,13,0,50
4997,20,9,0,40
4998,38,9,0,45
4999,61,15,0,50
5000,42,9,1,50
5001,17,7,0,15
5002,54,9,0,55
5003,64,9,1,24
5004,35,7,0,35
5005,32,13,0,55
5006,31,9,0,40
5007,34,9,0,40
5008,32,9,0,40
5009,26,9,0,36
5010,22,12,0,15
5011,46,13,0,44
5012,22,9,0,40
5013,41,9,0,40
5014,19,7,0,20
5015,39,9,0,50
5016,22,10,1,20
5017,45,14,0,50
5018,44,13,0,40
5019,38,9,1,35
5020,58,9,0,60
5021,36,11,1,38
5022,30,13,1,50
5023,55,14,0,20
5024,19,8,0,20
5025,41,9,0,60
5026,58,5,0,40
5027,42,13,0,32
5028,36,9,1,40
5029,27,13,1,40
5030,22,10,1,3
5031,36,12,1,40
5032,48,14,0,40
5033,48,10,0,40
5034,38,13,0,60
5035,23,13,1,40
5036,54,9,0,40
5037,48,7,1,34
5038,57,9,1,40
5039,43,10,1,40
5040,40,14,0,50
5041,25,9,1,8
5042,25,10,0,38
5043,31,11,1,40
5044,28,9,1,35
5045,62,13,0,30
5046,34,13,0,60
5047,29,9,0,40
5048,54,13,1,50
5049,29,9,0,40
5050,32,9,0,40
5051,35,10,1,30
5052,24,11,0,40
5053,37,16,0,40
5054,40,10,0,60
5055,28,10,1,40
5056,26,9,0,45
5057,38,10,0,55
5058,20,9,1,25
5059,27,9,1,52
5060,36,15,1,45
5061,47,9,1,40
5062,36,14,1,40
5063,59,4,0,32
5064,55,9,0,40
5065,33,13,1,45
5066,27,9,0,30
5067,56,10,0,40
5068,38,6,0,35
5069,28,9,1,40
5070,51,10,1,63
5071,53,14,0,40
5072,64,9,0,20
5073,51,10,0,45
5074,41,13,1,70
5075,39,9,0,55
5076,26,13,0,65
5077,45,10,0,40
5078,52,11,0,40
5079,46,15,0,65
5080,17,6,1,6
5081,23,9,1,25
5082,37,9,0,40
5083,20,10,0,60
5084,18,8,1,24
5085,40,9,0,50
5086,44,13,0,40
5087,37,9,0,50
5088,38,9,1,60
5089,61,9,0,40
5090,38,10,0,40
5091,46,9,0,40
5092,26,11,1,40
5093,20,10,1,40
5094,81,13,1,3
5095,35,10,0,40
5096,44,14,1,48
5097,50,14,0,45
5098,31,11,1,40
5099,21,11,0,40
5100,26,9,0,80
5101,34,13,0,48
5102,30,9,1,20
5103,31,9,0,40
5104,74,9,0,20
5105,40,9,0,40
5106,42,10,0,40
5107,46,10,0,40
5108,45,10,0,40
5109,47,9,1,40
5110,45,10,0,65
5111,38,11,0,40
5112,47,10,0,40
5113,25,8,0,40
5114,58,13,0,45
5115,71,9,0,9
5116,48,13,0,55
5117,23,10,0,14
5118,60,3,0,45
5119,19,10,0,40
5120,30,14,0,15
5121,41,16,0,60
5122,45,11,0,50
5123,62,13,1,30
5124,55,10,1,45
5125,43,13,0,40
5126,54,9,0,40
5127,65,10,0,40
5128,30,5,0,40
5129,70,3,0,20
5130,20,10,1,4
5131,25,7,1,40
5132,68,9,0,15
5133,36,10,0,40
5134,33,13,0,60
5135,35,10,0,40
5136,34,9,0,40
5137,29,6,1,40
5138,41,14,0,40
5139,63,9,0,55
5140,26,9,0,50
5141,28,9,0,60
5142,38,14,0,40
5143,49,15,1,55
5144,35,13,0,50
5145,50,9,0,40
5146,29,9,0,30
5147,27,9,0,80
5148,34,13,0,50
5149,43,13,0,40
5150,63,3,1,3
5151,51,12,0,45
5152,41,13,0,40
5153,45,11,0,42
5154,19,9,0,32
5155,48,13,0,38
5156,19,10,1,35
5157,43,9,1,40
5158,51,9,1,40
5159,22,7,0,50
5160,39,13,1,40
5161,23,9,0,40
5162,31,10,1,35
5163,22,13,1,40
5164,45,9,0,40
5165,36,9,0,45
5166,27,9,0,40
5167,63,6,0,40
5168,28,9,1,40
5169,28,9,0,40
5170,25,9,1,6
5171,25,10,0,40
5172,37,10,1,45
